"MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","YrSold","SaleType","SaleCondition"
20,"RL",80,13600,"Pave","Reg","Bnk","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1955,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",144,"BLQ",912,0,1056,"GasA","Gd","Y","SBrkr",1056,0,1056,1,0,1,1,3,1,"TA",6,"Typ",0,"Attchd",1955,"Fin",1,300,"TA","TA","Y",0,0,0,11,2006,"WD","Normal"
120,"RL",28,7296,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1965,"Unf",0,243,2208,"GasA","Ex","Y","SBrkr",2522,0,2522,1,0,2,0,1,1,"Gd",8,"Typ",1,"Attchd",2004,"Fin",2,564,"TA","TA","Y",182,57,0,11,2009,"WD","Normal"
20,"RL",84.7983193820375,11120,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","1Fam","1Story",6,6,1984,1984,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",660,"Unf",0,572,1232,"GasA","TA","Y","SBrkr",1232,0,1232,0,0,2,0,3,1,"TA",6,"Typ",0,"Attchd",1984,"Unf",2,516,"TA","TA","Y",0,0,0,6,2008,"WD","Normal"
20,"RL",80,9600,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",758,"Unf",0,293,1051,"GasA","Gd","Y","SBrkr",1051,0,1051,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1968,"RFn",2,504,"TA","TA","Y",0,0,0,7,2006,"WD","Normal"
20,"RL",74,13253,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","RRAn","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",128,"Gd","TA","PConc","Ex","TA","No","GLQ",1096,"Unf",0,482,1578,"GasA","Gd","Y","SBrkr",1578,0,1578,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",2006,"Unf",3,642,"TA","TA","Y",0,26,0,5,2008,"WD","Normal"
60,"RL",70,7703,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","Gd","PConc","Gd","Gd","No","GLQ",52,"Rec",364,400,816,"GasA","Ex","Y","SBrkr",833,897,1730,0,0,2,1,3,1,"Gd",6,"Typ",0,"Attchd",1992,"RFn",2,528,"TA","TA","Y",0,91,0,11,2009,"WD","Normal"
20,"RL",104,11361,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",160,"TA","TA","CBlock","Gd","TA","No","ALQ",644,"Unf",0,549,1193,"GasA","TA","Y","SBrkr",1523,0,1523,0,1,2,0,3,1,"TA",7,"Typ",1,"Attchd",1976,"Fin",2,478,"TA","TA","Y",0,0,0,5,2008,"COD","Abnorml"
60,"FV",75,8004,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","RRAn","Norm","1Fam","2Story",8,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",110,"Gd","TA","PConc","Gd","TA","No","GLQ",544,"Unf",0,288,832,"GasA","Ex","Y","SBrkr",832,1103,1935,1,0,2,1,3,1,"TA",8,"Typ",0,"BuiltIn",2009,"Fin",2,552,"TA","TA","Y",0,150,0,12,2009,"New","Partial"
120,"FV",47,4230,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1352,1352,"GasA","Ex","Y","SBrkr",1352,0,1352,0,0,2,0,2,1,"Gd",5,"Typ",1,"Attchd",2006,"RFn",2,466,"TA","TA","Y",0,241,0,4,2007,"New","Partial"
80,"RL",75.6225963942853,9638,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,1977,1977,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",368,"Rec",120,541,1029,"GasA","TA","Y","SBrkr",1117,0,1117,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1977,"RFn",2,542,"TA","TA","Y",292,0,0,11,2008,"WD","Normal"
90,"RL",38,7840,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",6,5,1975,1975,"Flat","Tar&Grv","Plywood","Wd Shng","BrkFace",355,"TA","TA","CBlock","Gd","TA","Gd","GLQ",976,"Unf",0,0,976,"GasA","TA","Y","SBrkr",1012,0,1012,0,2,2,0,4,0,"TA",4,"Typ",0,"2Types",1955.94575771086,"RFn",0,0,"Ex","Ex","Y",0,0,0,10,2006,"WD","AdjLand"
60,"RL",79,10208,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",921,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1264,1264,"GasA","Ex","Y","SBrkr",1277,1067,2344,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",1996,"RFn",3,889,"TA","TA","Y",220,0,0,7,2009,"WD","Normal"
20,"RL",105,11751,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",480,"TA","TA","CBlock","Gd","TA","No","BLQ",705,"Unf",0,1139,1844,"GasA","Ex","Y","SBrkr",1844,0,1844,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1977,"RFn",2,546,"TA","TA","Y",0,122,0,1,2010,"COD","Normal"
50,"RM",57,9184,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,7,1948,2005,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Ex","Y","SBrkr",948,375,1323,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1948,"Unf",2,400,"TA","TA","Y",0,0,0,7,2008,"WD","Normal"
60,"RL",107,10186,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",674,"Unf",0,76,750,"GasA","Ex","Y","SBrkr",1061,862,1923,1,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",1992,"RFn",2,564,"TA","TA","Y",240,39,0,6,2010,"WD","Normal"
120,"RL",53.2823913299804,3621,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",8,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",72,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1084,"Unf",0,322,1406,"GasA","Ex","Y","SBrkr",1589,0,1589,1,0,2,0,2,1,"Gd",7,"Typ",1,"Attchd",2003,"Fin",3,630,"TA","TA","Y",143,20,0,11,2007,"WD","Normal"
60,"RL",50,13128,"Pave","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1074,1074,"GasA","Ex","Y","SBrkr",1074,990,2064,0,0,2,1,4,1,"Gd",7,"Typ",1,"Attchd",2005,"Fin",2,527,"TA","TA","Y",0,119,0,1,2006,"WD","Normal"
50,"RL",72,10632,"Pave","IR1","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",5,3,1917,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","Fa","No","Unf",0,"Unf",0,689,689,"GasA","Gd","N","SBrkr",725,499,1224,0,0,1,1,3,1,"Fa",6,"Mod",0,"Detchd",1917,"Unf",1,180,"Fa","Fa","N",0,0,248,1,2010,"COD","Normal"
20,"RL",80,9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1568,1568,"GasA","TA","Y","SBrkr",1568,0,1568,0,0,1,1,3,1,"TA",7,"Typ",0,"Attchd",1967,"Unf",2,440,"TA","TA","Y",160,40,0,3,2009,"COD","Normal"
20,"RL",85,11900,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",209,"TA","Gd","CBlock","TA","TA","No","ALQ",822,"Unf",0,564,1386,"GasA","TA","Y","SBrkr",1411,0,1411,0,0,2,0,3,1,"TA",6,"Typ",1,"Attchd",1977,"Fin",2,544,"TA","TA","Y",192,0,0,4,2009,"WD","Family"
70,"RM",60,11340,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",2,1,1920,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Fa","Fa","BrkTil","Fa","Fa","No","Unf",0,"Unf",0,723,723,"GasA","TA","N","SBrkr",723,363,1086,0,0,1,0,2,1,"TA",5,"Maj1",0,"Detchd",1920,"Unf",2,400,"Fa","Po","N",0,24,144,11,2008,"ConLD","Normal"
60,"RL",60,6931,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",92,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,746,746,"GasA","Ex","Y","SBrkr",760,896,1656,0,0,2,1,3,1,"Gd",7,"Typ",1,"BuiltIn",2003,"Fin",2,397,"TA","TA","Y",178,128,0,7,2008,"WD","Normal"
20,"RL",88,11896,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",60,"Gd","TA","PConc","Gd","TA","No","GLQ",78,"Unf",0,1258,1336,"GasA","Ex","Y","SBrkr",1346,0,1346,1,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",2008,"Fin",3,660,"TA","TA","Y",100,48,0,5,2010,"WD","Normal"
20,"RL",74,9612,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2008,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",72,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1468,1468,"GasA","Ex","Y","SBrkr",1468,0,1468,0,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",2008,"Fin",3,898,"TA","TA","Y",210,150,0,12,2009,"New","Partial"
60,"RL",69.7417258867594,13006,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1997,1997,"Gable","CompShg","HdBoard","HdBoard","BrkFace",285,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,964,964,"GasA","Gd","Y","SBrkr",993,1243,2236,0,0,2,1,4,1,"Gd",8,"Typ",1,"BuiltIn",1997,"Fin",2,642,"TA","TA","Y",0,0,0,11,2006,"WD","Normal"
20,"RL",74,8536,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1125,1125,"GasA","Gd","Y","SBrkr",1125,0,1125,0,0,1,1,2,1,"TA",5,"Typ",0,"Attchd",2007,"Unf",2,430,"TA","TA","Y",80,64,0,4,2007,"New","Partial"
50,"RL",82,12375,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1.5Fin",5,5,1951,1951,"Gable","CompShg","HdBoard","HdBoard","Stone",41,"TA","Fa","CBlock","TA","TA","No","BLQ",329,"Unf",0,477,806,"GasA","TA","Y","SBrkr",1081,341,1422,1,0,1,0,3,1,"TA",7,"Typ",1,"Detchd",1951,"Unf",1,288,"TA","TA","Y",0,0,0,6,2006,"WD","Normal"
60,"RL",108,13418,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",270,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1420,"Unf",0,430,1850,"GasA","Ex","Y","SBrkr",1850,898,2748,1,0,2,1,4,1,"Ex",9,"Typ",1,"BuiltIn",2006,"Fin",3,850,"TA","TA","Y",212,182,0,10,2008,"WD","Abnorml"
120,"RL",50.8932083239064,2887,"Pave","Reg","HLS","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,5,1996,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1003,"Unf",0,288,1291,"GasA","Ex","Y","SBrkr",1291,0,1291,1,0,1,0,2,1,"Gd",6,"Typ",1,"Attchd",1996,"Unf",2,431,"TA","TA","Y",307,0,0,11,2008,"WD","Normal"
20,"RL",86,11650,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","PosA","Norm","1Fam","1Story",7,5,1959,1959,"Hip","CompShg","Plywood","Plywood","BrkCmn",58,"TA","TA","Slab","Fa","Fa","Av","GLQ",0,"ALQ",0,0,0,"GasA","Gd","Y","FuseA",1472,0,1472,0,0,2,0,2,1,"Gd",5,"Typ",1,"Attchd",1959,"Unf",2,484,"TA","TA","Y",0,68,0,6,2006,"WD","Normal"
20,"RL",65,6768,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",6,8,1961,1996,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","Mn","GLQ",832,"Unf",0,80,912,"GasA","Gd","Y","SBrkr",912,0,912,1,1,1,0,3,1,"Gd",5,"Typ",0,"Detchd",1962,"Unf",1,288,"TA","TA","Y",168,0,0,5,2008,"WD","Normal"
120,"RM",44,4224,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",5,5,1976,1976,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",874,"Unf",0,268,1142,"GasA","TA","Y","SBrkr",1142,0,1142,1,0,1,1,3,1,"TA",6,"Typ",1,"Attchd",1976,"Fin",2,528,"TA","TA","Y",536,90,0,8,2007,"WD","Normal"
120,"RL",28,7296,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1965,"Unf",0,243,2208,"GasA","Ex","Y","SBrkr",2522,0,2522,1,0,2,0,1,1,"Gd",8,"Typ",1,"Attchd",2004,"Fin",2,564,"TA","TA","Y",182,57,0,11,2009,"WD","Normal"
50,"RL",68,10544,"Pave","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1.5Fin",5,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",476,"Unf",0,388,864,"GasA","TA","Y","SBrkr",864,615,1479,0,0,2,0,5,1,"TA",8,"Typ",0,"Attchd",1969,"Fin",1,275,"TA","TA","Y",287,0,280,4,2010,"WD","Normal"
20,"RL",68,9017,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",560,"Unf",0,871,1431,"GasA","Ex","Y","SBrkr",1431,0,1431,1,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd",1999,"Fin",2,666,"TA","TA","Y",0,35,0,9,2009,"WD","Normal"
20,"RL",71,7350,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1958,1958,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1041,1041,"GasA","Gd","Y","SBrkr",1041,0,1041,0,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1958,"RFn",1,294,"TA","TA","Y",0,0,0,3,2009,"WD","Normal"
20,"RL",58,7250,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",45,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1181,1181,"GasA","Ex","Y","SBrkr",1190,0,1190,0,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",1993,"Unf",2,430,"TA","TA","Y",0,21,0,11,2009,"WD","Normal"
20,"RL",100,17500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story",7,8,1959,2002,"Gable","CompShg","BrkFace","HdBoard","None",0,"Gd","Gd","PConc","Gd","TA","Av","GLQ",1406,"Unf",0,496,1902,"GasA","TA","Y","SBrkr",1902,0,1902,1,0,2,0,3,1,"Ex",7,"Typ",2,"Attchd",1959,"Fin",2,567,"TA","TA","Y",0,207,162,5,2010,"WD","Normal"
50,"RM",40,5680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,3,1901,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,969,969,"GasA","TA","N","FuseA",969,245,1214,0,0,1,0,2,1,"TA",6,"Typ",0,"Detchd",1920,"Unf",1,216,"TA","TA","N",0,0,77,9,2007,"WD","AdjLand"
60,"RL",61,11339,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,5,1979,1979,"Hip","WdShake","HdBoard","Plywood","BrkFace",549,"TA","TA","CBlock","Gd","TA","No","ALQ",758,"Unf",0,22,780,"GasA","TA","Y","SBrkr",1085,845,1930,1,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd",1979,"Fin",2,481,"TA","TA","Y",192,72,0,3,2007,"WD","Normal"
160,"FV",35,3735,"Pave","Reg","Lvl","AllPub","FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","BrkFace",218,"Gd","TA","PConc","Gd","TA","No","GLQ",450,"Unf",0,241,691,"GasA","Ex","Y","SBrkr",713,739,1452,1,0,2,1,3,1,"Gd",6,"Typ",0,"Detchd",1999,"Unf",2,506,"TA","TA","Y",0,34,0,3,2006,"WD","Normal"
20,"RL",85,8500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1961,1961,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",203,"TA","TA","CBlock","TA","TA","No","Rec",600,"Unf",0,635,1235,"GasA","TA","Y","SBrkr",1235,0,1235,0,0,1,0,2,1,"TA",6,"Typ",0,"Attchd",1961,"Unf",2,480,"TA","TA","Y",0,0,0,12,2006,"WD","Abnorml"
90,"RM",68,8927,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,6,1977,1977,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","Fa","Po","Av","BLQ",0,"ALQ",0,0,0,"GasA","TA","Y","SBrkr",1286,368,1654,0,0,2,0,4,2,"TA",10,"Typ",0,"Attchd",1977,"RFn",2,528,"TA","TA","Y",0,0,0,8,2006,"WD","Normal"
60,"RL",118,35760,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,5,1995,1996,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1378,"Gd","Gd","PConc","Ex","TA","Gd","GLQ",1387,"Unf",0,543,1930,"GasA","Ex","Y","SBrkr",1831,1796,3627,1,0,3,1,4,1,"Gd",10,"Typ",1,"Attchd",1995,"Fin",3,807,"TA","TA","Y",361,76,0,7,2006,"WD","Normal"
160,"RM",36,2592,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",5,3,1976,1976,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","No","Rec",129,"BLQ",232,175,536,"GasA","TA","Y","SBrkr",536,576,1112,0,0,1,1,3,1,"TA",4,"Typ",0,"Attchd",1976,"Unf",1,336,"TA","TA","Y",182,0,0,4,2010,"WD","Normal"
50,"RM",63,7628,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,6,1940,1985,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,801,801,"GasA","Gd","Y","FuseA",1095,561,1656,0,0,2,0,2,1,"TA",8,"Mod",0,"Detchd",1958,"Unf",2,440,"TA","TA","Y",187,0,0,5,2008,"WD","Normal"
60,"RL",72,7226,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,798,798,"GasA","Ex","Y","SBrkr",798,842,1640,0,0,2,1,3,1,"Gd",6,"Typ",0,"Attchd",2003,"RFn",2,595,"TA","TA","Y",0,45,0,6,2008,"WD","Normal"
120,"RL",41,5330,"Pave","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1196,"Unf",0,298,1494,"GasA","Ex","Y","SBrkr",1652,0,1652,1,0,2,0,2,1,"Ex",6,"Typ",0,"Attchd",2000,"RFn",2,499,"TA","TA","Y",96,48,0,8,2007,"WD","Normal"
20,"FV",80,14584,"Pave","Reg","Low","AllPub","Inside","Mod","IDOTRR","Norm","Norm","1Fam","1Story",1,5,1952,1952,"Gable","CompShg","AsbShng","VinylSd","None",0,"Fa","Po","Slab","Ex","Gd","Gd","GLQ",0,"ALQ",0,0,0,"Wall","Po","N","FuseA",733,0,733,0,0,1,0,2,1,"Fa",4,"Maj2",0,"Attchd",1952,"Unf",2,487,"Fa","Po","N",0,0,0,2,2008,"WD","Abnorml"
160,"FV",28.8711035060285,2651,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",641,"Unf",0,32,673,"GasA","Ex","Y","SBrkr",673,709,1382,1,0,2,1,3,1,"Gd",6,"Typ",0,"Detchd",2000,"Unf",2,490,"TA","TA","Y",153,50,0,4,2006,"WD","Normal"
60,"FV",85,10625,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1026,1026,"GasA","Ex","Y","SBrkr",1026,932,1958,0,0,2,1,3,1,"Gd",9,"Typ",1,"Attchd",2005,"Fin",3,936,"TA","TA","Y",154,210,0,7,2008,"WD","Normal"
20,"RL",50,5175,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Feedr","1Fam","1Story",5,8,1958,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",150,"ALQ",404,254,808,"GasA","Ex","Y","SBrkr",808,0,808,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1963,"Unf",1,308,"TA","TA","N",143,0,0,7,2007,"COD","Normal"
20,"RL",80,9650,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"TA","TA","CBlock","Gd","TA","No","ALQ",686,"Unf",0,664,1350,"GasA","TA","Y","SBrkr",1334,0,1334,0,1,2,0,2,1,"TA",6,"Typ",1,"Attchd",1977,"RFn",2,630,"TA","TA","Y",0,16,0,4,2009,"WD","Normal"
20,"RL",57,6420,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Ex","Gd","Mn","LwQ",210,"ALQ",551,219,980,"GasA","Fa","Y","FuseA",1148,0,1148,0,1,1,0,2,1,"TA",6,"Typ",0,"Detchd",1952,"Unf",1,308,"TA","TA","Y",0,0,0,9,2006,"WD","Normal"
20,"RL",54,13811,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,6,1987,1987,"Gable","CompShg","HdBoard","HdBoard","BrkFace",72,"TA","TA","CBlock","Gd","Gd","No","GLQ",980,"LwQ",40,92,1112,"GasA","Gd","Y","SBrkr",1137,0,1137,1,0,2,0,2,1,"Gd",5,"Typ",1,"Attchd",1987,"Unf",2,551,"TA","TA","Y",125,0,0,7,2006,"WD","Normal"
80,"RL",80.4230161319204,10395,"Pave","IR1","Lvl","AllPub","FR2","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,6,1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",233,"TA","TA","CBlock","Gd","TA","Av","ALQ",605,"Unf",0,427,1032,"GasA","TA","Y","SBrkr",1032,0,1032,0,1,2,0,3,1,"TA",6,"Typ",1,"Attchd",1978,"Unf",2,564,"TA","TA","Y",0,0,0,7,2007,"WD","Normal"
